,Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Bedrooms_Per_House,Closest_University,Distance_to_University_m
228,246900.0,4.2727,46,1938,341,768,332,37.8,-122.19,8070.90220385803,1.0271084337349397,Saint Mary's College of California,8208.0
229,179900.0,2.9844,50,968,195,462,184,37.79,-122.19,7040.56958247757,1.059782608695652,Saint Mary's College of California,8902.0
230,169600.0,4.1739,40,1060,256,667,235,37.79,-122.2,6735.16337844539,1.0893617021276596,Pitzer College,8737.0
231,203300.0,3.8487,46,2041,405,1059,399,37.8,-122.2,7805.94883659466,1.0150375939849625,Pitzer College,7818.0
232,263400.0,4.0114,52,1813,271,637,277,37.8,-122.19,8070.90220385803,0.9783393501805054,Saint Mary's College of California,8208.0
233,231800.0,4.6563,45,2718,451,1106,454,37.79,-122.19,7040.56958247757,0.9933920704845814,Saint Mary's College of California,8902.0
234,140500.0,2.9297,28,3144,761,1737,669,37.79,-122.19,7040.56958247757,1.1375186846038865,Saint Mary's College of California,8902.0
235,126000.0,2.3036,35,1802,459,1009,390,37.79,-122.2,6735.16337844539,1.176923076923077,Pitzer College,8737.0
236,122000.0,2.6667,49,882,195,737,210,37.79,-122.2,6735.16337844539,0.9285714285714286,Pitzer College,8737.0
237,134700.0,2.619,44,1621,452,1354,491,37.79,-122.2,6735.16337844539,0.9205702647657841,Pitzer College,8737.0
238,139400.0,2.4167,45,2115,533,1530,474,37.79,-122.21,6534.58334406559,1.1244725738396624,Pitzer College,8302.0
239,115400.0,2.7788,45,2021,528,1410,480,37.79,-122.2,6735.16337844539,1.1,Pitzer College,8737.0
240,137300.0,2.7352,46,2239,508,1390,569,37.78,-122.21,5440.85197516609,0.8927943760984183,Pitzer College,9306.0
241,137000.0,1.8472,52,1477,300,1065,269,37.78,-122.21,5440.85197516609,1.1152416356877324,Pitzer College,9306.0
242,142600.0,2.6583,52,1056,224,792,245,37.78,-122.21,5440.85197516609,0.9142857142857143,Pitzer College,9306.0
243,137500.0,3.0536,49,898,244,779,245,37.78,-122.21,5440.85197516609,0.9959183673469387,Pitzer College,9306.0
244,111700.0,2.3906,44,2968,710,2269,610,37.78,-122.22,5337.28592845899,1.1639344262295082,Pitzer College,8986.0
245,126800.0,1.7188,43,1702,460,1227,407,37.78,-122.21,5440.85197516609,1.1302211302211302,Pitzer College,9306.0
246,111300.0,2.625,47,881,248,753,241,37.78,-122.21,5440.85197516609,1.0290456431535269,Pitzer College,9306.0
247,114800.0,2.8015,40,494,114,547,135,37.77,-122.22,4226.27769924116,0.8444444444444444,Pitzer College,10045.0
248,102300.0,1.7276,50,1776,473,1807,440,37.78,-122.22,5337.28592845899,1.075,Pitzer College,8986.0
249,131900.0,2.0801,44,1678,514,1700,495,37.78,-122.22,5337.28592845899,1.0383838383838384,Pitzer College,8986.0
250,119100.0,2.489,51,1637,463,1543,393,37.78,-122.22,5337.28592845899,1.178117048346056,Pitzer College,8986.0
251,80600.0,1.7546,52,1420,314,1085,300,37.76,-122.21,3290.23382793124,1.0466666666666666,Pitzer College,11375.0
252,80600.0,4.0904,52,591,173,353,137,37.77,-122.21,4356.35435538161,1.2627737226277371,Pitzer College,10332.0
253,88800.0,2.6765,52,745,153,473,149,37.77,-122.21,4356.35435538161,1.0268456375838926,Pitzer College,10332.0
254,102400.0,2.4338,49,2272,498,1621,483,37.77,-122.2,4651.90170986027,1.031055900621118,Pitzer College,10685.0
255,98700.0,2.3309,46,1234,375,1183,354,37.77,-122.21,4356.35435538161,1.0593220338983051,Pitzer College,10332.0
256,100000.0,2.2604,43,1017,328,836,277,37.77,-122.21,4356.35435538161,1.184115523465704,Pitzer College,10332.0
257,92300.0,1.8039,42,932,254,900,263,37.77,-122.19,5084.14416655728,0.9657794676806084,Saint Mary's College of California,10508.0
258,94800.0,2.2562,39,2689,597,1888,537,37.77,-122.2,4651.90170986027,1.111731843575419,Pitzer College,10685.0
259,102000.0,2.0562,41,1547,415,1024,341,37.77,-122.2,4651.90170986027,1.217008797653959,Pitzer College,10685.0
260,158400.0,3.5398,52,2300,443,1225,423,37.78,-122.2,5680.21799703996,1.0472813238770686,Pitzer College,9696.0
261,121600.0,3.1167,39,1752,399,1071,376,37.78,-122.2,5680.21799703996,1.0611702127659575,Pitzer College,9696.0
262,129100.0,2.5401,50,1867,403,1128,378,37.78,-122.2,5680.21799703996,1.066137566137566,Pitzer College,9696.0
263,121400.0,2.898,43,2430,502,1537,484,37.77,-122.2,4651.90170986027,1.037190082644628,Pitzer College,10685.0
264,102800.0,2.3125,44,1729,414,1240,393,37.78,-122.21,5440.85197516609,1.0534351145038168,Pitzer College,9306.0
265,160000.0,2.875,52,1026,180,469,168,37.78,-122.19,6039.25822319236,1.0714285714285714,Saint Mary's College of California,9675.0
266,143900.0,3.3715,52,2170,428,1086,425,37.77,-122.19,5084.14416655728,1.0070588235294118,Saint Mary's College of California,10508.0
267,151200.0,3.5114,52,2329,445,1144,417,37.77,-122.19,5084.14416655728,1.0671462829736211,Saint Mary's College of California,10508.0
268,164400.0,4.3125,52,2492,415,1109,375,37.78,-122.19,6039.25822319236,1.1066666666666667,Saint Mary's College of California,9675.0
269,156500.0,3.22,52,2198,397,984,369,37.78,-122.19,6039.25822319236,1.075880758807588,Saint Mary's College of California,9675.0
270,225000.0,3.875,33,142,31,575,47,37.78,-122.18,6498.16592163785,0.6595744680851063,Saint Mary's College of California,9091.0
271,174200.0,5.2328,49,1183,205,496,209,37.78,-122.19,6039.25822319236,0.9808612440191388,Saint Mary's College of California,9675.0
272,166900.0,3.7262,52,1070,193,555,190,37.78,-122.19,6039.25822319236,1.0157894736842106,Saint Mary's College of California,9675.0
273,163500.0,4.5893,45,1766,332,869,327,37.78,-122.2,5680.21799703996,1.0152905198776758,Pitzer College,9696.0
274,253000.0,5.2578,39,617,95,236,106,37.79,-122.18,7437.90040042022,0.8962264150943396,Saint Mary's College of California,8264.0
275,240700.0,7.0875,41,1411,233,626,214,37.79,-122.18,7437.90040042022,1.088785046728972,Saint Mary's College of California,8264.0
276,208100.0,3.9712,46,2109,387,922,329,37.79,-122.18,7437.90040042022,1.1762917933130699,Saint Mary's College of California,8264.0
277,198100.0,2.9514,47,1229,243,582,256,37.79,-122.19,7040.56958247757,0.94921875,Saint Mary's College of California,8902.0
278,172800.0,2.6667,50,954,217,546,201,37.79,-122.19,7040.56958247757,1.0796019900497513,Saint Mary's College of California,8902.0
279,336700.0,5.4446,37,1643,262,620,266,37.81,-122.18,9430.44816519297,0.9849624060150376,Saint Mary's College of California,6857.0
280,318200.0,6.2838,34,1355,195,442,195,37.8,-122.18,8419.70465338958,1.0,Saint Mary's College of California,7511.0
281,285800.0,6.7527,23,2317,336,955,328,37.8,-122.18,8419.70465338958,1.024390243902439,Saint Mary's College of California,7511.0
282,293000.0,7.0712,24,2459,317,916,324,37.77,-122.13,9141.32382318979,0.9783950617283951,Saint Mary's College of California,8239.0
283,371000.0,5.9849,22,12842,2048,4985,1967,37.79,-122.16,8453.66729628656,1.0411794611082867,Saint Mary's College of California,7144.0
284,157300.0,3.6875,42,1524,260,651,267,37.78,-122.17,7037.4311935817,0.9737827715355806,Saint Mary's College of California,8558.0
285,135300.0,2.875,30,3326,746,1704,703,37.77,-122.17,6237.23375316198,1.0611664295874823,Saint Mary's College of California,9490.0
286,136700.0,3.4205,43,1985,440,1085,407,37.78,-122.18,6498.16592163785,1.0810810810810811,Saint Mary's College of California,9091.0
287,160700.0,3.2984,50,1642,322,713,284,37.78,-122.18,6498.16592163785,1.1338028169014085,Saint Mary's College of California,9091.0
288,140600.0,3.875,49,893,177,468,181,37.78,-122.17,7037.4311935817,0.9779005524861878,Saint Mary's College of California,8558.0
289,144000.0,4.175,52,653,128,296,121,37.78,-122.17,7037.4311935817,1.0578512396694215,Saint Mary's College of California,8558.0
290,161900.0,4.375,47,1256,217,570,218,37.77,-122.16,6910.08794008082,0.9954128440366973,Saint Mary's College of California,9067.0
291,156300.0,4.7708,48,977,194,446,180,37.77,-122.16,6910.08794008082,1.0777777777777777,Saint Mary's College of California,9067.0
292,176000.0,3.5739,45,2324,397,968,384,37.77,-122.16,6910.08794008082,1.0338541666666667,Saint Mary's College of California,9067.0
293,145800.0,3.0958,39,1583,349,857,316,37.77,-122.16,6910.08794008082,1.1044303797468353,Saint Mary's College of California,9067.0
294,141900.0,3.3958,39,1612,342,912,322,37.77,-122.17,6237.23375316198,1.062111801242236,Saint Mary's College of California,9490.0
295,90700.0,1.871,31,2424,533,1360,452,37.77,-122.17,6237.23375316198,1.1792035398230087,Saint Mary's College of California,9490.0
296,90600.0,1.9356,41,1594,367,1074,355,37.76,-122.17,5545.59229413325,1.0338028169014084,Saint Mary's College of California,10458.0
297,107900.0,2.1842,47,2118,413,965,382,37.76,-122.17,5545.59229413325,1.081151832460733,Saint Mary's College of California,10458.0
298,107000.0,2.2917,37,1575,358,933,320,37.76,-122.18,4842.76186584122,1.11875,Saint Mary's College of California,10898.0
299,98200.0,2.4333,38,1764,397,987,354,37.76,-122.17,5545.59229413325,1.1214689265536724,Saint Mary's College of California,10458.0
300,89500.0,1.9479,50,1187,261,907,246,37.76,-122.18,4842.76186584122,1.0609756097560976,Saint Mary's College of California,10898.0
301,93800.0,3.9063,52,754,175,447,165,37.76,-122.18,4842.76186584122,1.0606060606060606,Saint Mary's College of California,10898.0
302,96700.0,1.8407,49,2308,452,1299,451,37.76,-122.18,4842.76186584122,1.0022172949002217,Saint Mary's College of California,10898.0
303,97500.0,2.0786,27,909,236,396,157,37.77,-122.18,5621.63858550477,1.5031847133757963,Saint Mary's College of California,9974.0
304,97300.0,2.8125,42,1180,257,877,268,37.77,-122.18,5621.63858550477,0.9589552238805971,Saint Mary's College of California,9974.0
305,91200.0,1.8913,43,2018,408,1111,367,37.76,-122.18,4842.76186584122,1.111716621253406,Saint Mary's College of California,10898.0
306,91400.0,1.7056,49,1368,282,790,269,37.76,-122.19,4206.81186951674,1.0483271375464684,Saint Mary's College of California,11390.0
307,96200.0,2.2768,52,2744,547,1479,554,37.77,-122.18,5621.63858550477,0.9873646209386282,Saint Mary's College of California,9974.0
308,120100.0,3.2552,51,2107,471,1173,438,37.77,-122.18,5621.63858550477,1.0753424657534247,Saint Mary's College of California,9974.0
309,100000.0,2.0556,52,1748,362,1029,366,37.77,-122.18,5621.63858550477,0.9890710382513661,Saint Mary's College of California,9974.0
310,94700.0,2.4659,52,2024,391,1030,350,37.76,-122.19,4206.81186951674,1.1171428571428572,Saint Mary's College of California,11390.0
311,85700.0,1.75,47,1116,259,826,279,37.76,-122.2,3672.65092368411,0.9283154121863799,Pitzer College,11696.0
312,89300.0,2.0469,41,2036,510,1412,454,37.77,-122.19,5084.14416655728,1.1233480176211454,Saint Mary's College of California,10508.0
313,101400.0,2.7159,45,1852,393,1132,349,37.77,-122.19,5084.14416655728,1.1260744985673352,Saint Mary's College of California,10508.0
314,72500.0,1.2083,41,921,207,522,159,37.76,-122.19,4206.81186951674,1.3018867924528301,Saint Mary's College of California,11390.0
315,74100.0,1.925,45,995,238,630,237,37.76,-122.19,4206.81186951674,1.0042194092827004,Saint Mary's College of California,11390.0
316,70000.0,1.5809,36,606,132,531,133,37.75,-122.2,2794.53079443136,0.9924812030075187,Pitzer College,12724.0
317,84600.0,1.4097,37,2680,736,1925,667,37.76,-122.2,3672.65092368411,1.103448275862069,Pitzer College,11696.0
318,81800.0,0.7683,38,1493,370,1144,351,37.76,-122.19,4206.81186951674,1.0541310541310542,Saint Mary's College of California,11390.0
319,81400.0,1.3194,19,2207,565,1481,520,37.75,-122.19,3466.82455338022,1.0865384615384615,Saint Mary's College of California,12308.0
320,81800.0,0.8012,28,856,189,435,162,37.75,-122.19,3466.82455338022,1.1666666666666667,Saint Mary's College of California,12308.0
321,85800.0,1.9479,26,1293,297,984,303,37.76,-122.19,4206.81186951674,0.9801980198019802,Saint Mary's College of California,11390.0
322,87100.0,1.1765,36,847,212,567,159,37.74,-122.19,2968.72717533484,1.3333333333333333,Saint Mary's College of California,13257.0
323,83500.0,2.3456,42,541,154,380,123,37.74,-122.18,3817.06338467697,1.2520325203252032,Saint Mary's College of California,12837.0
324,79700.0,2.1538,44,1066,253,825,244,37.73,-122.19,2842.65224367346,1.0368852459016393,Saint Mary's College of California,14229.0
325,83400.0,2.5139,43,707,147,417,155,37.74,-122.19,2968.72717533484,0.9483870967741935,Saint Mary's College of California,13257.0
326,84700.0,1.2625,45,1528,291,801,287,37.73,-122.19,2842.65224367346,1.0139372822299653,Saint Mary's College of California,14229.0
327,80000.0,2.9063,42,909,215,646,198,37.73,-122.18,3719.95714663777,1.0858585858585859,Saint Mary's College of California,13838.0
328,76400.0,2.5192,43,1391,293,855,285,37.73,-122.18,3719.95714663777,1.0280701754385966,Saint Mary's College of California,13838.0
329,79700.0,2.1111,44,548,119,435,136,37.73,-122.18,3719.95714663777,0.875,Saint Mary's College of California,13838.0
330,82400.0,2.455,42,4074,874,2736,780,37.73,-122.18,3719.95714663777,1.1205128205128205,Saint Mary's College of California,13838.0
331,97700.0,2.4028,41,1613,445,1481,414,37.74,-122.17,4676.87904879678,1.0748792270531402,Saint Mary's College of California,12465.0
332,97200.0,2.15,47,463,134,327,137,37.74,-122.17,4676.87904879678,0.9781021897810219,Saint Mary's College of California,12465.0
333,101600.0,2.4776,43,818,193,494,179,37.74,-122.17,4676.87904879678,1.0782122905027933,Saint Mary's College of California,12465.0
334,86500.0,2.1587,43,1473,371,1231,341,37.73,-122.17,4598.07485587451,1.0879765395894427,Saint Mary's College of California,13494.0
335,90500.0,1.8438,35,504,126,323,109,37.74,-122.18,3817.06338467697,1.1559633027522935,Saint Mary's College of California,12837.0
336,107600.0,3.0298,46,1026,226,749,225,37.74,-122.17,4676.87904879678,1.0044444444444445,Saint Mary's College of California,12465.0
337,84200.0,2.25,46,769,183,693,178,37.74,-122.17,4676.87904879678,1.0280898876404494,Saint Mary's College of California,12465.0
338,88900.0,2.2467,46,2103,391,1339,354,37.74,-122.18,3817.06338467697,1.1045197740112995,Saint Mary's College of California,12837.0
339,80700.0,4.0469,45,330,76,282,80,37.75,-122.18,4216.008379354,0.95,Saint Mary's College of California,11855.0
340,87100.0,1.325,46,941,218,621,195,37.75,-122.18,4216.008379354,1.117948717948718,Saint Mary's College of California,11855.0
341,85100.0,1.6196,38,992,279,732,259,37.75,-122.17,5007.69056631056,1.0772200772200773,Saint Mary's College of California,11451.0
342,82000.0,2.1731,45,990,261,901,260,37.75,-122.18,4216.008379354,1.0038461538461538,Saint Mary's College of California,11855.0
343,82800.0,1.9167,36,1126,263,482,150,37.75,-122.19,3466.82455338022,1.7533333333333334,Saint Mary's College of California,12308.0
344,84600.0,2.069,43,1036,233,652,213,37.75,-122.18,4216.008379354,1.0938967136150235,Saint Mary's College of California,11855.0
345,82100.0,1.712,36,1047,214,651,166,37.75,-122.18,4216.008379354,1.2891566265060241,Saint Mary's College of California,11855.0
346,89300.0,2.5625,33,1280,307,999,286,37.76,-122.17,5545.59229413325,1.0734265734265733,Saint Mary's College of California,10458.0
347,98300.0,1.9821,43,1587,320,907,306,37.75,-122.17,5007.69056631056,1.0457516339869282,Saint Mary's College of California,11451.0
348,92300.0,2.5043,41,1257,271,828,230,37.75,-122.17,5007.69056631056,1.1782608695652175,Saint Mary's College of California,11451.0
349,88800.0,2.3281,44,1218,248,763,254,37.75,-122.17,5007.69056631056,0.9763779527559056,Saint Mary's College of California,11451.0
350,90000.0,1.4375,48,1751,390,935,349,37.75,-122.17,5007.69056631056,1.1174785100286533,Saint Mary's College of California,11451.0
351,95500.0,2.5122,45,2299,514,1437,484,37.76,-122.16,6292.93415130794,1.06198347107438,Saint Mary's College of California,10075.0
352,91700.0,1.5625,38,2457,624,1516,482,37.75,-122.16,5824.56752557681,1.2946058091286308,Saint Mary's College of California,11103.0
353,100400.0,3.1587,47,998,211,597,185,37.75,-122.17,5007.69056631056,1.1405405405405404,Saint Mary's College of California,11451.0
354,94800.0,1.8426,40,1685,343,949,342,37.76,-122.17,5545.59229413325,1.0029239766081872,Saint Mary's College of California,10458.0
355,164300.0,4.6696,46,1827,307,881,302,37.76,-122.16,6292.93415130794,1.0165562913907285,Saint Mary's College of California,10075.0
356,155500.0,2.4598,36,2781,574,1438,519,37.76,-122.16,6292.93415130794,1.1059730250481696,Saint Mary's College of California,10075.0
357,196900.0,6.0749,39,1823,286,763,270,37.76,-122.15,7070.68747775061,1.0592592592592593,Saint Mary's College of California,9756.0
358,279100.0,4.8304,27,2229,365,1297,355,37.77,-122.14,8371.36032204598,1.028169014084507,Saint Mary's College of California,8433.0
359,252800.0,5.5701,34,1513,231,545,211,37.76,-122.14,7869.84099586147,1.09478672985782,Saint Mary's College of California,9508.0
360,275400.0,5.37,26,3266,491,1222,533,37.76,-122.13,8684.48891833852,0.9212007504690432,Saint Mary's College of California,9337.0
361,250000.0,6.86,33,1809,261,808,219,37.75,-122.12,9207.81797024002,1.1917808219178083,Saint Mary's College of California,10356.0
362,329800.0,7.6923,28,794,111,329,109,37.75,-122.12,9207.81797024002,1.018348623853211,Saint Mary's College of California,10356.0
363,195500.0,4.0313,36,690,105,299,109,37.75,-122.14,7500.7987734176,0.963302752293578,Saint Mary's College of California,10591.0
364,255900.0,6.8323,33,1334,200,579,202,37.75,-122.14,7500.7987734176,0.9900990099009901,Saint Mary's College of California,10591.0
365,311100.0,4.975,30,414,54,137,50,37.75,-122.13,8351.63189512344,1.08,Saint Mary's College of California,10438.0
366,330000.0,5.3602,36,768,93,229,93,37.75,-122.13,8351.63189512344,1.0,Saint Mary's College of California,10438.0
367,248900.0,5.0,41,4400,666,1476,648,37.74,-122.13,8157.94237887882,1.0277777777777777,Saint Mary's College of California,11541.0
368,142900.0,2.925,46,954,161,429,154,37.75,-122.16,5824.56752557681,1.0454545454545454,Saint Mary's College of California,11103.0
369,126300.0,3.8913,40,1445,256,849,255,37.75,-122.15,6657.37130630304,1.003921568627451,Saint Mary's College of California,10814.0
370,135800.0,3.225,44,1938,399,946,331,37.75,-122.15,6657.37130630304,1.2054380664652569,Saint Mary's College of California,10814.0
371,130600.0,3.1458,41,856,178,571,191,37.74,-122.15,6412.44302392282,0.9319371727748691,Saint Mary's College of California,11882.0
372,107900.0,2.537,24,1790,454,1137,386,37.75,-122.16,5824.56752557681,1.1761658031088082,Saint Mary's College of California,11103.0
373,111100.0,2.5568,44,617,131,378,135,37.75,-122.16,5824.56752557681,0.9703703703703703,Saint Mary's College of California,11103.0
374,122000.0,3.5083,43,1383,275,853,272,37.74,-122.15,6412.44302392282,1.0110294117647058,Saint Mary's College of California,11882.0
375,118000.0,3.3125,49,1325,277,764,282,37.74,-122.15,6412.44302392282,0.9822695035460993,Saint Mary's College of California,11882.0
376,95200.0,1.8235,40,1227,294,928,261,37.75,-122.16,5824.56752557681,1.1264367816091954,Saint Mary's College of California,11103.0
377,94300.0,3.8047,35,667,140,406,133,37.75,-122.16,5824.56752557681,1.0526315789473684,Saint Mary's College of California,11103.0
378,92500.0,2.2917,34,1223,281,824,280,37.74,-122.17,4676.87904879678,1.0035714285714286,Saint Mary's College of California,12465.0
379,91800.0,2.4962,37,1379,287,835,259,37.75,-122.17,5007.69056631056,1.1081081081081081,Saint Mary's College of California,11451.0
380,109400.0,4.0417,43,1534,300,826,295,37.74,-122.16,5542.83458363706,1.0169491525423728,Saint Mary's College of California,12145.0
381,129500.0,3.4844,46,1029,181,567,211,37.74,-122.16,5542.83458363706,0.8578199052132701,Saint Mary's College of California,12145.0
382,143400.0,4.1458,52,771,147,355,144,37.74,-122.16,5542.83458363706,1.0208333333333333,Saint Mary's College of California,12145.0
383,98200.0,2.625,47,824,223,533,166,37.74,-122.16,5542.83458363706,1.3433734939759037,Saint Mary's College of California,12145.0
